artist.name,track.name,genre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity
Lil Wayne,Love Me,hiphop,0.674,0.608,8,-6.628,0.0334,0.0119,0,0.103,0.464,124.952,68
Travis Scott,goosebumps,hiphop,0.841,0.728,7,-3.37,0.0484,0.0847,0,0.149,0.43,130.049,86
Drake,0 To 100 / The Catch Up,hiphop,0.559,0.716,11,-3.964,0.39,0.737,0,0.252,0.504,176.618,70
Kanye West,Don't Like.1,hiphop,0.668,0.628,6,-5.327,0.205,0.00822,0,0.145,0.621,131.88,57
Future,Same Damn Time,hiphop,0.715,0.869,11,-4.759,0.0506,0.0131,0,0.261,0.3,138.981,30
A$AP Ferg,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",hiphop,0.841,0.733,1,-5.077,0.142,0.0246,0,0.174,0.284,130.009,69
Rae Sremmurd,Black Beatles,hiphop,0.794,0.632,0,-6.163,0.0649,0.142,0,0.128,0.355,145.926,75
Drake,Know Yourself,hiphop,0.72,0.412,11,-8.687,0.223,0.196,0,0.342,0.179,114.408,69
DeJ Loaf,Try Me,hiphop,0.56,0.81,0,-8.029,0.0872,0.0071,7.93e-6,0.241,0.247,170.044,52
Wale,Lotus Flower Bomb (feat. Miguel),hiphop,0.512,0.598,9,-4.959,0.115,0.611,0,0.0881,0.345,70.189,71
Kendrick Lamar,"Bitch, Don’t Kill My Vibe",hiphop,0.587,0.698,1,-8.948,0.0943,0.0152,0,0.442,0.0985,133.954,65
J. Cole,Power Trip (feat. Miguel),hiphop,0.667,0.61,1,-7.054,0.217,0.322,2.03e-4,0.426,0.465,99.991,15
Juice WRLD,Lucid Dreams,hiphop,0.511,0.566,6,-7.23,0.2,0.349,0,0.34,0.218,83.903,87
Mac Miller,Self Care,hiphop,0.52,0.538,1,-8.109,0.206,0.367,0.00187,0.119,0.177,141.894,78
T.I.,About the Money (feat. Young Thug),hiphop,0.81,0.721,9,-4.964,0.265,0.0487,0,0.0886,0.552,101.997,57
JAY-Z,Family Feud,hiphop,0.543,0.721,1,-6.805,0.317,0.17,1.06e-6,0.59,0.499,82.992,53
Pusha T,New God Flow,hiphop,0.493,0.914,3,-2.963,0.386,0.393,0,0.353,0.519,173.694,50
"Tyler, The Creator",Yonkers,hiphop,0.712,0.759,11,-5.397,0.334,0.016,0.0808,0.217,0.738,79.103,32
ScHoolboy Q,Man Of The Year,hiphop,0.749,0.865,3,-5.228,0.0413,0.00536,0,0.198,0.371,111.914,70
21 Savage,X (feat. Future),hiphop,0.835,0.413,1,-9.81,0.396,0.373,0.00133,0.101,0.111,149.004,70
Rich Gang,Lifestyle,hiphop,0.546,0.667,1,-5.236,0.274,0.0152,0,0.0895,0.471,87.666,66
Yo Gotti,Down In the DM,hiphop,0.776,0.662,1,-7.016,0.0489,0.00157,2.1e-5,0.0887,0.324,152.927,58
DJ Khaled,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",hiphop,0.549,0.791,10,-3.535,0.133,0.0104,0,0.444,0.292,150.093,24
Fat Joe,All The Way Up,hiphop,0.536,0.721,10,-6.44,0.386,0.062,0,0.824,0.393,117.139,68
Wiz Khalifa,Black and Yellow,hiphop,0.684,0.834,2,-4.524,0.0675,0.0646,0,0.271,0.538,164.02,73
Tee Grizzley,First Day Out,hiphop,0.587,0.711,1,-6.33,0.42,0.171,0,0.125,0.381,98.008,71
Clairo,Bags,indie,0.742,0.546,1,-7.694,0.0315,0.172,0.38,0.115,0.868,104.996,71
Lana Del Rey,Norman fucking Rockwell,indie,0.218,0.215,5,-12.49,0.0368,0.967,0.0847,0.0948,0.138,76.74,69
Jai Paul,Do You Love Her Now,indie,0.71,0.336,2,-11.001,0.0462,0.542,0.0204,0.114,0.34,80.002,26
FKA twigs,cellophane,indie,0.463,0.282,2,-12.075,0.0424,0.884,1.58e-4,0.0983,0.244,106.952,21
Purple Mountains,All My Happiness is Gone,indie,0.505,0.746,7,-7.793,0.0271,0.00165,0.0455,0.266,0.723,138.131,0
Tierra Whack,Only Child,indie,0.826,0.365,1,-7.024,0.0412,0.849,3.8e-6,0.186,0.802,85.244,61
Bon Iver,"Hey, Ma",indie,0.411,0.285,0,-10.97,0.0306,0.872,3.54e-4,0.0993,0.213,72.139,68
Big Thief,Not,indie,0.422,0.788,11,-6.57,0.0556,0.101,0.00282,0.16,0.544,140.423,27
JPEGMAFIA,Free The Frail,indie,0.553,0.509,1,-7.955,0.353,0.515,0,0.154,0.264,153.674,54
Vampire Weekend,Sunflower (feat. Steve Lacy),indie,0.863,0.576,8,-5.691,0.0567,0.406,0.00824,0.141,0.932,100.03,58
Angel Olsen,New Love Cassette,indie,0.619,0.464,9,-9.82,0.028,0.15,0.88,0.0791,0.58,79.033,54
Frank Ocean,In My Room,indie,0.861,0.647,7,-7.425,0.0675,0.594,0.661,0.114,0.67,158.037,77
Caribou,Home,indie,0.711,0.663,9,-7.995,0.0997,0.0251,0.00727,0.246,0.507,96.996,0
Caroline Polachek,Door,indie,0.684,0.438,3,-8.309,0.0388,0.222,0,0.262,0.253,123.997,58
James Blake,Barefoot In The Park (feat. ROSALÍA),indie,0.558,0.632,9,-8.339,0.284,0.832,0.105,0.198,0.519,161.764,60
Crumb,Ghostride,indie,0.665,0.35,2,-9.426,0.028,0.508,0.83,0.109,0.467,87.061,62
Aldous Harding,The Barrel,indie,0.732,0.408,11,-8.475,0.036,0.747,2.29e-4,0.069,0.663,87.016,33
Tame Impala,Borderline,indie,0.598,0.71,0,-6.839,0.0272,0.0476,1.77e-5,0.1,0.726,97.976,13
Faye Webster,Kingston,indie,0.73,0.344,10,-9.541,0.0394,0.138,0.00128,0.134,0.543,142.129,66
Alex G,Gretel,indie,0.449,0.875,8,-6.172,0.041,0.118,0.469,0.29,0.43,140.078,51
HAIM,Summer Girl - Bonus Track,indie,0.512,0.544,1,-7.953,0.226,0.356,0.0159,0.169,0.616,99.927,0
beabadoobee,She Plays Bass,indie,0.447,0.89,9,-3.823,0.047,1.47e-4,0.021,0.101,0.269,136.066,57
Monsune,OUTTA MY MIND,indie,0.689,0.463,2,-8.121,0.0365,0.066,1.52e-4,0.145,0.864,86.998,63
Danny Brown,Best Life,indie,0.702,0.764,1,-6.189,0.347,0.12,3.07e-4,0.146,0.471,85.991,46
Sharon Van Etten,Seventeen,indie,0.538,0.77,5,-7.376,0.0487,0.0158,0.214,0.0686,0.238,127.103,63
Jack Larsen,Spirit,indie,0.552,0.717,1,-7.888,0.0571,0.0161,0.188,0.0693,0.038,110.015,17
KAYTRANADA,DYSFUNCTIONAL,indie,0.808,0.805,1,-3.392,0.103,0.00113,0.0585,0.193,0.886,107.965,56
Vagabon,Water Me Down,indie,0.792,0.723,1,-9.673,0.0469,0.361,0.0919,0.103,0.19,115.425,34
Angelo De Augustine,Time,indie,0.477,0.254,2,-12.676,0.0401,0.907,0.0118,0.106,0.626,81.568,53
Big Thief,UFOF,indie,0.623,0.613,10,-9.241,0.0309,0.638,0.572,0.143,0.745,147.168,25
Los Retros,Someone To Spend Time With,indie,0.817,0.471,9,-13.301,0.0335,0.0529,0.224,0.106,0.962,89.551,65
Bill Callahan,747,indie,0.715,0.444,2,-12.998,0.0328,0.93,0.359,0.0964,0.541,123.033,0
Chiiild,Back to Life,indie,0.642,0.575,8,-7.045,0.0246,0.0374,0.637,0.196,0.405,98.06,0
Stella Donnelly,Old Man,indie,0.691,0.759,1,-5.125,0.023,0.068,0,0.0894,0.703,98.005,42
Dehd,Lucky,indie,0.637,0.722,7,-4.016,0.0292,0.114,0.0644,0.0742,0.302,130.632,50
Arlo Parks,george,indie,0.677,0.394,2,-7.278,0.0304,0.672,1.24e-4,0.129,0.539,96.985,47
Nilüfer Yanya,Baby Blu,indie,0.778,0.774,9,-7.402,0.0457,0.052,0.00118,0.109,0.582,124.942,41
Lala Lala,Destroyer,indie,0.606,0.601,10,-6.71,0.0259,0.744,0.674,0.145,0.339,109.975,5
Perfume Genius,Pop Song,indie,0.644,0.443,9,-11.054,0.0834,0.12,0.119,0.0796,0.377,90.04,13
Vampire Weekend,Harmony Hall,indie,0.653,0.76,11,-6.086,0.0479,0.475,1.29e-4,0.0917,0.6,98.008,63
Choker,Lucky,indie,0.477,0.328,4,-8.458,0.0658,0.906,7.24e-6,0.262,0.283,174.139,58
Noname,Song 32,indie,0.869,0.479,1,-9.695,0.128,0.0374,0.0168,0.0641,0.388,91.757,55
Toro y Moi,Ordinary Pleasure,indie,0.878,0.779,7,-7.283,0.135,0.118,0.0192,0.104,0.778,115.009,53
Sudan Archives,Limitless,indie,0.642,0.475,8,-8.473,0.0363,0.0158,0.0137,0.369,0.363,87.89,40
Brittany Howard,Georgia,indie,0.369,0.549,10,-7.436,0.0892,0.512,0.099,0.116,0.246,91.579,39
ROSALÍA,A Palé,indie,0.63,0.409,0,-8.83,0.0903,0.119,0.629,0.121,0.332,122.848,62
Solange,Stay Flo,indie,0.823,0.558,9,-7.119,0.0278,0.397,2.03e-5,0.0821,0.674,155.974,64
Hand Habits,placeholder,indie,0.493,0.414,6,-9.372,0.0258,0.0319,0.00134,0.0878,0.426,133.65,41
Arlo Parks,Eugene,indie,0.606,0.589,7,-7.194,0.0456,0.75,0.0102,0.0922,0.889,174.285,66
Mustafa,Stay Alive,indie,0.557,0.18,5,-15.417,0.0356,0.909,2.32e-5,0.498,0.456,85.963,26
Phoebe Bridgers,Savior Complex,indie,0.369,0.441,4,-11.879,0.0327,0.931,0.0199,0.105,0.218,128.968,67
Perfume Genius,Jason,indie,0.34,0.324,1,-7.6,0.0344,0.345,1.64e-5,0.0847,0.344,145.89,23
Fiona Apple,Under The Table,indie,0.64,0.494,0,-8.14,0.0602,0.295,4.8e-6,0.248,0.547,119.854,57
Samia,Big Wheel,indie,0.553,0.512,5,-7.759,0.0465,0.569,3.87e-5,0.107,0.259,94.96,19
James Blake,Are You Even Real?,indie,0.289,0.619,0,-5.97,0.125,0.877,0.0298,0.397,0.197,72.139,62
Adrianne Lenker,anything,indie,0.388,0.291,3,-12.952,0.0421,0.774,1.93e-5,0.0874,0.51,83.943,23
070 Shake,Guilty Conscience,indie,0.539,0.638,7,-6.049,0.136,0.00676,0,0.123,0.222,179.822,64
Gus Dapperton,First Aid,indie,0.623,0.48,10,-4.39,0.0269,0.0148,0.00141,0.086,0.355,140.015,59
Grimes,Delete Forever,indie,0.563,0.739,8,-7.642,0.0343,0.0138,0.104,0.174,0.397,94.991,31
Yves Tumor,Kerosene!,indie,0.506,0.746,7,-7.385,0.0307,0.00183,0,0.109,0.299,130.996,58
SAULT,Wildfires,indie,0.862,0.314,3,-8.269,0.0369,0.108,0.156,0.0878,0.502,114.472,66
Thundercat,Dragonball Durag,indie,0.648,0.59,2,-9.664,0.0942,0.697,0.808,0.111,0.401,81.045,66
Remi Wolf,Woo!,indie,0.784,0.462,0,-5.091,0.0548,0.207,3.45e-6,0.106,0.744,86.004,57
Biig Piig,Oh No,indie,0.697,0.41,7,-9.149,0.144,0.412,0.79,0.111,0.377,166.133,59
Christine and the Queens,"People, I've been sad",indie,0.632,0.378,1,-9.096,0.0362,0.257,1.04e-4,0.143,0.223,77.98,64
Soccer Mommy,circle the drain,indie,0.482,0.79,9,-5.221,0.038,0.303,2.8e-4,0.1,0.47,169.064,63
Jim-E Stack,Note To Self (feat. Empress Of),indie,0.739,0.846,8,-5.647,0.0486,0.277,0.544,0.14,0.353,100.007,49
Ryan Beatty,Evergreen,indie,0.586,0.563,10,-8.366,0.054,0.25,6.87e-4,0.113,0.283,82.791,56
Girlhood,It Might Take A Woman,indie,0.59,0.864,4,-5.478,0.0327,4.53e-4,1.06e-6,0.275,0.272,102.972,48
Slow Pulp,Idaho,indie,0.543,0.608,9,-6.708,0.0311,0.119,9.4e-4,0.338,0.368,141.023,52
Khruangbin,Texas Sun,indie,0.632,0.636,7,-10.011,0.035,0.0352,0.158,0.0997,0.616,111.551,40
The Neighbourhood,Pretty Boy,indie,0.578,0.386,6,-11.464,0.0278,0.208,0.0453,0.307,0.569,154.902,67
Fred again..,Chika (Scared),indie,0.687,0.413,6,-11.68,0.145,0.554,0.006,0.123,0.183,119.968,50
MICHELLE,SUNRISE,indie,0.821,0.444,7,-5.954,0.0796,0.16,0.0191,0.301,0.678,87.029,57
The 1975,Tonight (I Wish I Was Your Boy),indie,0.478,0.456,7,-6.844,0.0529,0.122,1.98e-5,0.214,0.268,171.9,61
Still Woozy,Window,indie,0.714,0.483,4,-9.378,0.195,0.436,2.3e-5,0.28,0.67,91.025,70
Jelani Aryeh,Stella Brown,indie,0.724,0.48,2,-7.537,0.0342,0.211,0.0772,0.289,0.591,125.007,64
boylife,peas,indie,0.249,0.342,4,-10.283,0.0389,0.303,0.0113,0.16,0.126,64.335,57
Caribou,You and I,indie,0.733,0.525,9,-7.973,0.0312,0.0644,0.113,0.109,0.466,111.922,49
Romy,Lifetime,indie,0.55,0.791,6,-5.543,0.0494,4.44e-5,1.02e-6,0.103,0.321,128.034,35
Jayda G,Both Of Us - Edit,indie,0.735,0.71,11,-10.222,0.0766,0.00851,0.762,0.0684,0.507,123.962,61
Waxahatchee,Fire,indie,0.625,0.454,7,-11.808,0.0465,0.681,6.72e-6,0.137,0.197,85.089,61
KAYTRANADA,10% (feat. Kali Uchis),indie,0.794,0.757,6,-6.644,0.123,0.0267,3.06e-4,0.0621,0.615,107.99,45
HAIM,Now I'm In It - Bonus Track,indie,0.717,0.707,4,-9.495,0.0628,0.384,1.17e-4,0.161,0.206,105.014,57
Dua Saleh,cat scratch,indie,0.406,0.484,7,-9.195,0.101,0.503,0,0.652,0.265,75.067,43
Q,Take Me Where Your Heart Is,indie,0.858,0.426,10,-8.879,0.0402,0.00586,0.761,0.0986,0.419,89.981,41
Joji,MODUS,indie,0.738,0.533,7,-7.617,0.0492,0.183,2.52e-4,0.115,0.262,132.008,52
Jean Dawson,Clear Bones,indie,0.56,0.867,7,-3.978,0.049,0.00275,9.26e-6,0.0901,0.567,93.503,42
Orion Sun,Ne Me Quitte Pas (Don't Leave Me),indie,0.617,0.5,6,-5.747,0.034,0.386,0.00521,0.107,0.516,90.026,57
Tame Impala,Lost In Yesterday,indie,0.569,0.84,1,-4.123,0.118,0.0295,1.18e-4,0.0995,0.749,183.059,71
slowthai,feel away (feat. James Blake & Mount Kimbie),indie,0.638,0.537,0,-9.001,0.0344,0.69,0.176,0.174,0.351,79.992,65
Porches,rangerover - Bonus Track,indie,0.634,0.654,4,-5.351,0.0547,0.0584,0,0.199,0.782,149.782,48
Ethan Tasch,Room,indie,0.834,0.48,7,-9.227,0.0309,0.689,0.0518,0.141,0.67,114.034,56
Bon Iver,PDLIF,indie,0.328,0.461,6,-8.79,0.0434,0.447,7.49e-5,0.155,0.232,126.015,58
Zack Villere,Sore Throat,indie,0.48,0.165,8,-11.561,0.0284,0.851,0.00657,0.0917,0.168,78.372,43
Lianne La Havas,Paper Thin,indie,0.714,0.243,0,-13.513,0.0479,0.646,0.21,0.11,0.504,125.832,1
A. K. Paul,Be Honest,indie,0.806,0.197,0,-12.945,0.207,0.252,2.35e-6,0.0835,0.339,124.004,15
Westerman,Your Hero Is Not Dead,indie,0.714,0.329,2,-9.092,0.0287,0.712,0.0174,0.154,0.279,109.041,0
Sufjan Stevens,Video Game,indie,0.673,0.797,9,-8.131,0.0533,0.665,0.0107,0.113,0.156,129.986,50
beabadoobee,Worth It,indie,0.576,0.751,2,-5.256,0.0269,0.0125,4.59e-4,0.0501,0.38,103.009,52
p4rkr,bad idea,indie,0.638,0.814,7,-3.106,0.173,0.02,1.25e-5,0.363,0.664,105.946,53
Del Water Gap,Ode to a Conversation Stuck in Your Throat,indie,0.577,0.821,1,-6.069,0.0681,0.0458,1.02e-5,0.235,0.619,87.513,56
Sylvan Esso,Ferris Wheel,indie,0.836,0.74,9,-4.77,0.057,0.0622,0.0034,0.121,0.445,101.986,56
Omar Apollo,I'm Amazing,indie,0.838,0.475,6,-6.768,0.239,0.752,0,0.115,0.867,142.012,51
Frank Ocean,Cayendo (Side A - Acoustic),indie,0.35,0.12,3,-11.104,0.0393,0.982,2.89e-4,0.103,0.121,68.995,66
Moses Sumney,Cut Me,indie,0.509,0.304,6,-11.139,0.035,0.879,0.00336,0.102,0.355,165.832,55
Yung Lean,Acid at 7/11,indie,0.624,0.421,7,-12.602,0.066,0.644,0.0673,0.089,0.284,76.004,51
Gabriel Garzón-Montano,Someone,indie,0.811,0.449,7,-5.8,0.22,0.219,1.02e-5,0.101,0.702,70.072,48
"Tyler, The Creator",BEST INTEREST,indie,0.596,0.575,11,-8.325,0.0514,0.0861,1.53e-4,0.334,0.34,98.265,75
Mk.gee,cz,indie,0.734,0.552,2,-7.595,0.123,0.598,0.835,0.107,0.714,91.064,51
Oneohtrix Point Never,Long Road Home,indie,0.469,0.592,1,-6.934,0.0427,0.331,0.053900000000000003,0.11,0.377,76.689,51
PawPaw Rod,HIT EM WHERE IT HURTS,indie,0.78,0.721,6,-6.371,0.214,0.126,0.00235,0.078,0.824,178.036,64
Oklou,Entertnmnt,indie,0.761,0.374,10,-9.002,0.0383,0.615,0.0401,0.112,0.339,113.984,42
Childish Gambino,35.31,indie,0.798,0.559,5,-10.868,0.0592,0.286,0,0.349,0.604,102.018,53
Lomelda,Hannah Sun,indie,0.67,0.266,8,-17.091,0.0423,0.898,0.119,0.223,0.314,144.458,52
Tycho Jones,Don't Be Afraid,indie,0.799,0.709,5,-6.85,0.0468,0.462,2e-5,0.0822,0.406,113.983,47
Charlie Burg,Lancaster Nights,indie,0.745,0.387,1,-12.839,0.0327,0.179,0.00633,0.0736,0.772,95.985,59
TOPS,Witching Hour,indie,0.727,0.905,6,-5.274,0.0376,0.126,0.0358,0.125,0.876,135.969,43
Skullcrusher,Places/Plans,indie,0.512,0.113,5,-14.304,0.0294,0.88,7.72e-4,0.122,0.199,131.61,45
BENEE,If I Get To Meet You,indie,0.679,0.682,2,-7.096,0.0627,0.494,0.0558,0.0786,0.799,157.064,55
girl in red,rue,indie,0.575,0.72,4,-10.72,0.053900000000000003,0.0956,0.0587,0.18,0.326,124.987,68
Ethan Gruska,Maybe I'll Go Nowhere,indie,0.557,0.289,1,-17.424,0.0693,0.86,0.118,0.0929,0.454,160.914,48
Phoebe Green,Reinvent,indie,0.573,0.734,8,-5.576,0.0416,7.96e-4,0.112,0.102,0.13,101.023,48
The Avalanches,Interstellar Love (feat. Leon Bridges),indie,0.448,0.83,2,-6.784,0.105,0.388,1.56e-4,0.649,0.27,116.311,54
Charlotte Day Wilson,Take Care of You (feat. Syd),indie,0.683,0.486,4,-9.726,0.11,0.822,0.0227,0.276,0.279,126.985,63
Car Seat Headrest,There Must Be More Than Blood,indie,0.684,0.711,9,-6.476,0.0263,0.0131,0.238,0.0619,0.477,144.016,16
A. G. Cook,Being Harsh,indie,0.603,0.162,3,-15.891,0.0333,0.911,0.436,0.107,0.404,86.975,46
Cavetown,Sharpener,indie,0.671,0.405,5,-10.811,0.0342,0.676,5.3e-4,0.122,0.272,105.971,58
Terrace Martin,Freeze Tag (feat. Phoelix),indie,0.653,0.598,11,-6.928,0.113,0.0596,0,0.253,0.137,82.911,63
Nick Hakim,QADIR - Single Version,indie,0.766,0.484,8,-6.422,0.0656,0.259,0.014,0.169,0.575,142.041,42
Kate Bollinger,A Couple Things,indie,0.686,0.378,1,-11.208,0.0381,0.838,0.365,0.104,0.496,81.475,49
New West,Next to You,indie,0.373,0.644,9,-6.032,0.0277,0.346,0,0.387,0.436,172.045,55
Goth Babe,Moments / Tides,indie,0.514,0.632,4,-7.544,0.145,0.453,0.0118,0.106,0.531,85.018,59
Mura Masa,Teenage Headache Dreams (with Ellie Rowsell),indie,0.347,0.411,6,-8.071,0.0414,0.0181,0.636,0.0975,0.395,171.991,44
Tomberlin,Wasted,indie,0.765,0.563,4,-9.765,0.0397,0.422,0.122,0.142,0.703,93.073,54
Phoenix,"Identical - From The Motion Picture ""On The Rocks""",indie,0.627,0.761,2,-8.57,0.036,2.37e-4,0.839,0.135,0.672,128.005,57
Dijon,alley-oop,indie,0.536,0.227,11,-14.15,0.35,0.692,1.12e-4,0.112,0.555,116.411,46
Ayoni,Unmoved (A Black Woman Truth),indie,0.411,0.249,6,-9.739,0.0296,0.942,8.73e-5,0.112,0.266,123.471,49
The Japanese House,Dionne (feat. Justin Vernon),indie,0.313,0.727,4,-6.104,0.0996,0.37,0.00838,0.101,0.273,149.867,61
Sam Truth,All My Dogs,indie,0.421,0.602,1,-10.176,0.41,0.078,3.25e-4,0.109,0.0393,71.819,50
Glass Animals,Tangerine,indie,0.845,0.583,9,-5.948,0.0773,0.114,5.36e-4,0.1,0.842,149.941,64
Chiiild,Pirouette,indie,0.741,0.598,5,-7.496,0.0271,0.146,0.116,0.321,0.629,91.99,57
Noname,Song 33,indie,0.721,0.674,1,-5.359,0.351,0.121,0,0.402,0.907,87.573,50
Lido Pimienta,Nada,indie,0.383,0.617,1,-8.431,0.0464,0.672,0.0286,0.112,0.641,78.207,49
Miloe,Winona,indie,0.65,0.621,5,-6.6,0.0262,0.0651,0.168,0.107,0.76,106.005,53
Dehd,Loner,indie,0.652,0.709,7,-5.88,0.0355,0.396,1.2e-4,0.28,0.772,148.192,38
Yves Jarvis,For Props,indie,0.566,0.574,8,-10.725,0.0357,0.241,0.381,0.163,0.716,125.517,39
Mitski,Your Best American Girl,indie,0.316,0.257,7,-9.802,0.0331,0.0168,0.00484,0.244,0.113,77.009,0
Robyn,Dancing On My Own,indie,0.678,0.871,6,-4.781,0.0342,0.0587,0.249,0.0928,0.28,117.029,53
Future Islands,Seasons (Waiting On You),indie,0.498,0.721,10,-5.232,0.0282,0.136,0.7,0.0933,0.589,140.027,36
FKA twigs,Two Weeks,indie,0.48,0.717,0,-6.663,0.23,0.0625,6.85e-4,0.0814,0.335,109.756,24
Lana Del Rey,Video Games - Remastered,indie,0.39,0.255,6,-9.676,0.0299,0.806,1.14e-6,0.0887,0.179,122.056,49
Perfume Genius,Queen,indie,0.418,0.547,1,-4.932,0.0295,0.211,0.0443,0.187,0.13,131.99,24
LCD Soundsystem,Dance Yrself Clean,indie,0.739,0.611,11,-9.829,0.0622,0.00557,0.725,0.04,0.794,98.004,63
Grimes,Genesis,indie,0.611,0.677,10,-6.745,0.034,0.0764,0.0698,0.241,0.233,166.04,28
Tame Impala,Let It Happen,indie,0.602,0.881,1,-5.875,0.0443,0.00462,0.0266,0.111,0.577,125.012,74
Young Thug,I Know There's Gonna Be (Good Times) [feat. Popcaan],indie,0.632,0.592,11,-9.735,0.162,0.124,0,0.53,0.499,89.522,0
Soccer Mommy,Your Dog,indie,0.652,0.669,11,-7.797,0.0262,0.122,3.9e-4,0.169,0.769,115.047,57
Vampire Weekend,Hannah Hunt,indie,0.345,0.313,4,-10.098,0.0681,0.717,8.22e-4,0.1,0.164,207.969,25
Vince Staples,Norf Norf,indie,0.925,0.549,7,-6.572,0.0656,0.396,1.54e-4,0.11,0.0904,100.014,67
Bon Iver,Holocene,indie,0.375,0.304,1,-14.52,0.0302,0.943,0.303,0.126,0.147,147.989,68
Angel Olsen,Shut Up Kiss Me,indie,0.373,0.63,7,-5.131,0.0461,0.0552,0,0.107,0.352,115.942,59
KAYTRANADA,GLOWED UP,indie,0.681,0.621,1,-10.024,0.34,0.036,0.00555,0.138,0.428,135.538,32
Jai Paul,BTSTU - Edit,indie,0.665,0.389,1,-6.709,0.441,0.745,9.82e-4,0.326,0.521,89.962,22
M83,Midnight City,indie,0.526,0.712,11,-6.525,0.0356,0.0161,0,0.179,0.32,105.009,71
Parquet Courts,Borrowed Time,indie,0.4,0.726,0,-7.232,0.0311,0.0447,0.838,0.549,0.806,92.299,35
Thundercat,Them Changes,indie,0.784,0.551,8,-8.645,0.064,0.551,6.35e-4,0.0899,0.715,81.678,0
The Weeknd,The Morning,indie,0.652,0.549,6,-7.555,0.039,0.317,0,0.104,0.186,120.073,71
Pinegrove,Old Friends,indie,0.488,0.555,4,-7.315,0.0398,0.41,0,0.494,0.375,147.88,0
Run The Jewels,Close Your Eyes (And Count To Fuck),indie,0.678,0.662,1,-6.473,0.3,0.0123,0,0.133,0.498,80.318,58
Arcade Fire,Sprawl II (Mountains Beyond Mountains),indie,0.518,0.81,8,-6.445,0.029,0.016,0.0013,0.115,0.179,99.968,59
Courtney Barnett,Avant Gardener,indie,0.443,0.737,0,-4.509,0.0293,0.00149,0.0032,0.121,0.746,115.277,54
James Blake,Retrograde,indie,0.533,0.251,7,-11.283,0.0372,0.873,0.104,0.134,0.186,77.503,64
Beach House,Zebra,indie,0.612,0.476,8,-8.256,0.0275,0.861,0.0044,0.147,0.257,118.381,11
The War On Drugs,Red Eyes,indie,0.464,0.815,10,-6.371,0.0368,0.00871,0.201,0.162,0.467,161.845,63
The xx,On Hold,indie,0.723,0.669,0,-6.784,0.0348,0.0522,0.192,0.109,0.35,125.051,34
Noname,Diddy Bop (feat. Cam O'bi & Raury),indie,0.637,0.503,1,-6.927,0.336,0.713,1.13e-4,0.109,0.661,81.061,59
Youth Lagoon,17,indie,0.348,0.263,0,-8.531,0.0516,0.835,0.654,0.129,0.12,74.517,57
Mac DeMarco,Ode to Viceroy,indie,0.514,0.632,2,-6.305,0.0501,0.208,0.0132,0.115,0.31,94.569,61
Solange,Don't Touch My Hair (feat. Sampha),indie,0.823,0.411,0,-7.061,0.0557,0.409,0.00135,0.649,0.397,90.997,57
Fleet Foxes,Helplessness Blues,indie,0.329,0.455,8,-7.74,0.0339,0.0879,6.89e-6,0.118,0.19,124.888,15
Alabama Shakes,Sound & Color,indie,0.547,0.43,2,-7.393,0.0667,0.848,0.613,0.0825,0.175,114.729,0
SBTRKT,Wildfire,indie,0.835,0.481,0,-7.188,0.387,0.0308,5.01e-4,0.0896,0.34,139.581,30
The National,Bloodbuzz Ohio,indie,0.39,0.834,9,-6.367,0.0444,0.0554,0.18,0.103,0.684,157.077,13
Snail Mail,Pristine,indie,0.483,0.695,0,-5.493,0.0313,0.00461,6.61e-4,0.102,0.294,126.212,29
The Internet,Girl (feat. KAYTRANADA),indie,0.568,0.42,7,-11.169,0.276,0.536,0.124,0.101,0.453,79.89,65
Tame Impala,Feels Like We Only Go Backwards,indie,0.303,0.9,2,-2.352,0.0574,0.0277,0.635,0.11,0.491,149.508,75
Unknown Mortal Orchestra,So Good At Being in Trouble,indie,0.829,0.435,0,-10.136,0.0515,0.0363,0.878,0.119,0.594,103.816,68
Maggie Rogers,Alaska,indie,0.847,0.386,9,-10.668,0.0507,0.411,0.00176,0.108,0.178,104.001,67
Lucy Dacus,I Don't Wanna Be Funny Anymore,indie,0.595,0.772,8,-8.033,0.0367,0.126,0.926,0.221,0.345,134.9,26
"Tyler, The Creator",See You Again (feat. Kali Uchis),indie,0.558,0.559,6,-9.222,0.0959,0.371,7.49e-6,0.109,0.62,78.558,79
Caribou,Odessa,indie,0.681,0.915,1,-5.974,0.042,0.00334,0.0841,0.354,0.606,118.029,50
Wet,Don't Wanna Be Your Girl,indie,0.563,0.182,0,-14.931,0.039,0.78,0.0222,0.134,0.115,129.937,38
Yaeji,raingurl,indie,0.929,0.572,6,-6.928,0.0506,0.017,0.00353,0.122,0.288,128.014,0
Lykke Li,I Follow Rivers,indie,0.599,0.533,9,-14.032,0.0472,0.475,0.00153,0.235,0.607,122.262,61
Bon Iver,22 (OVER S∞∞N),indie,0.298,0.112,1,-15.765,0.0353,0.972,0.0823,0.0935,0.0972,86.786,54
Father John Misty,Chateau Lobby #4 (in C for Two Virgins),indie,0.451,0.808,0,-5.231,0.0405,0.22,0,0.224,0.805,188.037,15
